created_at	id	text	source	quote_from	quote_id	pic_url	retweet_id	reply_id	user_mention0	retweeted_from
Thu Jun 23 22:06:51 +0000 2016	746102243879981056	"“I always prefer to work across the aisle to find solutions to these problems rather than use disruptive tactics."" https://t.co/4TLo0ScqCK"	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"							
Mon Jun 20 19:53:59 +0000 2016	744981641555251200	Proud to #GoPurple with my @HouseCommerce colleagues on the Longest Day to help raise awareness to #EndAlz. https://t.co/PWCN70ZtKw	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"				http://pbs.twimg.com/media/Cla02keWYAAttKK.jpg			HouseCommerce
Thu Jun 09 12:56:55 +0000 2016	740890418452287488	I will be on the lookout.  Ask them stop by 2352 Rayburn if the group has some free time. — L.L. https://t.co/HKt9dqCt67	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							
Wed Jun 08 18:28:40 +0000 2016	740611519323471872	You are absolutely correct.  I just wanted to let you know that Hunterdon GOP is attempting to make amends. -- L.L. https://t.co/v1p2l9aMSK	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"	RonDelaneyJr		7.40609756223e+17				
Wed Jun 08 17:56:14 +0000 2016	740603355760889856	https://t.co/bWyxllSBae https://t.co/KFohdYOy6u	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	RonDelaneyJr	http://pbs.twimg.com/media/CkYqJY-UYAAkGQg.jpg	7.40325541828e+17				
Mon Jun 06 14:30:29 +0000 2016	739826801699082240	Today we reflect and remember the sacrifices made by the brave men and women of the Greatest Generation.  #DDay72 https://t.co/p5tUv6rNLX	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CkRkjfoW0AAlQLt.jpg			
Wed Jun 01 23:30:50 +0000 2016	738150847809388544	This is unacceptable. AG Lynch must enforce &amp; defend accountability provision in VA reform law passed by Congress. https://t.co/FIqse2PQSO	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							
Mon May 30 20:04:21 +0000 2016	737374105738039296	We honor the brave Americans who gave what Lincoln called “the last, full measure of devotion” defending our country https://t.co/Ed3T68mXNO	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"				http://pbs.twimg.com/media/Cjut1rRXEAEGOM2.jpg			
Wed May 25 18:42:07 +0000 2016	735541472964022272	Community health centers help reduce emergency room visits, save taxpayer funds &amp; result in healthier lives. https://t.co/9rUSrRoIfD	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Tue May 24 14:56:52 +0000 2016	735122397171421184	Too many vets have died waiting in line for their care. Secretary McDonald’s comments comparing #VA to @Disney shameful &amp; in poor taste.	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							Disney
Tue May 24 14:17:15 +0000 2016	735112430850805760	Congressman Lance announces accepted nominations to U. S. Service Academies https://t.co/SbCgaBU5TW	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Fri May 20 14:43:27 +0000 2016	733669469659238400	I fight hard because of advocates like you Kathleen. — L.L. https://t.co/Bl4LQGwGsh	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	kpetrozelli		7.32662276978e+17				
Fri May 20 14:41:06 +0000 2016	733668881152217088	@silfool and I responded personally earlier this morning!	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							silfool
Fri May 20 14:40:30 +0000 2016	733668728257314817	Thank you @KipBateman for joining me in an effort to reduce long wait times at Newark Liberty International Airport. https://t.co/IxiLMuIQ3M	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	dancirucci		7.3341284457e+17				KipBateman
Wed May 18 11:39:01 +0000 2016	732898279801925632	ALS Advocates, US Rep. Leonard Lance Urge Passage of 'Dormant Therapies Act' - ALS News Today https://t.co/yfUGtpTMuB via @alsnewstoday	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							alsnewstoday
Wed May 18 11:34:21 +0000 2016	732897108735463425	Basking Ridge woman continues her mother's fight for disease research https://t.co/PEHMI86igz via @Bville_News	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							Bville_News
Tue May 17 20:49:09 +0000 2016	732674340492316672	Great seeing you Dana.  You and your team are wonderful advocates! https://t.co/4txJtZbMw4	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	Dana1696	http://pbs.twimg.com/media/Cir7AKvWgAAmiDw.jpg	7.32673888132e+17				
Tue May 17 20:46:34 +0000 2016	732673689808994305	Proud to join @RepDonaldPayne &amp; the entire NJ delegation in pushing to reduce security delays at Newark airport. https://t.co/dqQlFGfqsU	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							RepDonaldPayne
Tue May 17 20:43:00 +0000 2016	732672790046879749	Honored to be appointed to House-Senate committee tasked to resolve differences in bills to address opioid crisis. https://t.co/CBy2cARoX2	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							
Tue May 17 14:06:09 +0000 2016	732572919080091648	"RIPON:""...Leonard Lance...has led efforts to prevent spending on the healthcare law without congressional approval."" https://t.co/ydt437hDOn"	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Fri May 13 17:47:50 +0000 2016	731179159515467776	Police Unity Tour riders from @MOPD &amp; their families join me in remembering retired @RoxburyPD Lt. Joe Franklin. https://t.co/nj48aCCFX4	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"				http://pbs.twimg.com/media/CiWrkkNWsAAHuiq.jpg			MOPD
Thu May 12 13:11:05 +0000 2016	730747121910026240	U.S. House: Feds should probe dangers of opioid meds https://t.co/Gv9YaWLZjX	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed May 11 01:09:56 +0000 2016	730203254156578817	It was an honor to have the Shah Family of Basking Ridge join me in Washington to fight ALS. https://t.co/pCneWTK1S2	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"				http://pbs.twimg.com/media/CiIz_OCWwAEGNZD.jpg			
Tue May 10 20:24:06 +0000 2016	730131319007629316	RT @rj1732: @RepLanceNJ7 Thank you so much for your support!! We're always so happy to meet with you!! #alsadvocacyday https://t.co/qTxOitF…	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"					7.30126438344e+17		rj1732
Tue May 10 20:19:53 +0000 2016	730130259547459584	Thank you Ms. Nirali Shah of Basking Ridge, who lost her mother, Sonal, to ALS last year, for joining me today. https://t.co/mWsXNcY6c7	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CiHxmjYXAAANtNz.jpg			
Tue May 10 19:55:04 +0000 2016	730124012798488577	A wonderful event this afternoon for an important cause. https://t.co/NIAuyAQWBa	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	ALSPublicPolicy	http://pbs.twimg.com/media/CiHUhxMUgAAcMk2.jpg	7.30098295415e+17				
Tue May 10 19:26:39 +0000 2016	730116863632510976	Proud to join @alsassociation &amp; all advocates in support for the Dormant Therapies Act. #alsadvocacyday https://t.co/HK2Pmyx3SK	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CiHlazDWMAAh040.jpg			alsassociation
Tue May 10 17:51:27 +0000 2016	730092904476200960	Thank you Senator. You are a shining example of the exemplary men &amp; women who have graduated from service academies. https://t.co/ZiWTqkCCHx	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	mikedohertynj		7.30084058844e+17				
Tue May 10 15:54:50 +0000 2016	730063555261779968	Thank you @MikeDuHaime &amp; the more than 100 students who participated in my leadership conference Saturday. https://t.co/YXa4Uou1WM	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CiG072aWEAQAYb0.jpg			MikeDuHaime
Mon May 09 15:51:42 +0000 2016	729700380515373056	Thank you both for attending! https://t.co/BhybI4SLEw	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	VilleStuCo2016	http://pbs.twimg.com/media/CiBp4R0UoAA6iIf.jpg	7.29699556557e+17				
Mon May 09 14:45:46 +0000 2016	729683785772568577	Thank you @HunterdonCoPros Kearns for supporting my bill to help curb the abuse of prescription opioids &amp; heroin. https://t.co/xN7zfIygu1	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CiBbiXLW0AEmaXB.jpg			HunterdonCoPros
Sun May 08 15:18:04 +0000 2016	729329529844535296	Happy Mother's Day to all the Moms celebrating today, especially my wife Heidi.  Thank you for all that you do! https://t.co/1f7GXR31Ls	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"				http://pbs.twimg.com/media/Ch8ZV9QW0AAPce6.jpg			
Sat May 07 14:51:11 +0000 2016	728960374624620546	Kicking off my student leadership conference @GLGuidance in Berkeley Heights with more than 100 in attendance. https://t.co/cyPMCJDZev	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"				http://pbs.twimg.com/media/Ch3JlzhWwAAx4U6.jpg			GLGuidance
Fri May 06 14:42:26 +0000 2016	728595787215712257	Rolling Thunder veterans strongly support my bill to require display of the POW/MIA flag on all federal properties. https://t.co/MVtlVi899h	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"				http://pbs.twimg.com/media/Chx-AgxWUAAc2L0.jpg			
Thu May 05 20:51:43 +0000 2016	728326329557516292	"So very honored to be named ""Federal Legislator of the Year"" by Rich &amp; Joyce Davis @KeepingBabySafe.  Thank you! https://t.co/Cwysq9nftZ"	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/ChuI8AHWUAIh9QJ.jpg			KeepingBabySafe
Thu May 05 20:38:00 +0000 2016	728322878970695680	Today we remember the 11 million people, including six million Jews, who were murdered during the #Holocaust. https://t.co/t0Il4chtao	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Thu May 05 20:33:48 +0000 2016	728321819565035521	Thank you @kentplaceschool Ann-Sophie Kraemer for inviting me to speak before her 5th grade class. https://t.co/uPo6i4ZkDs	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/ChuE1fuXAAA6SPd.jpg			kentplaceschool
Thu May 05 20:30:39 +0000 2016	728321029832052736	It’s always a pleasure to take questions &amp; chat with constituents who call-in to the Joyce Estey Show @WRNJNEWSJOYCE https://t.co/p9gqYi2H8H	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/ChuEHe_XIAAqOz5.jpg			WRNJNEWSJOYCE
Thu May 05 20:25:42 +0000 2016	728319784073478144	I was honored to receive the 2016 Thomas Jefferson Award from the Int’l Foodservice Distributors Assoc. @IFDA. https://t.co/S2cc5YbNav	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/ChuC_A-WkAAtYbc.jpg			IFDA
Thu May 05 20:17:24 +0000 2016	728317696375410690	Hunterdon County 4-H in my office for a meeting to discuss agricultural issues &amp; then a tour of the U.S. Capitol. https://t.co/dT3qJHBuAY	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/ChuBFfkXAAEFPxv.jpg			
Thu May 05 20:14:02 +0000 2016	728316848786309120	A great time last month with Netcong 8th graders. NJ7 groups interested in visiting DC should call 202-225-5361. https://t.co/sKOw9zUmPF	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/ChuAUJeWUAYShbp.jpg			
Thu May 05 16:34:55 +0000 2016	728261703046184960	RT @NickVaugh: .@RepLanceNJ7 -- a champion of American Free Enterprise! #SOE15 awarded for his support of pro-growth/jobs policies. https:/…	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"					7.28260457845e+17		NickVaugh
Thu May 05 15:00:31 +0000 2016	728237947275911169	Two generations of Mine Hill family are honored in one day  -   https://t.co/ulLhk9CH7P	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Thu May 05 14:59:45 +0000 2016	728237753448710145	Congressman Leonard Lance Honored for Pro-Business Record  https://t.co/ZpGPzZwoHK	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Fri Apr 29 16:22:23 +0000 2016	726084223262666755	Senate-Passed ‘Gag Order’ Bill Now Has House Companion https://t.co/cIQ0tdRuFz	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Fri Apr 29 10:52:33 +0000 2016	726001218921721856	Lance Votes To Stop The Government From Getting Between You and Your Financial Planner  https://t.co/i9hveu5Rac	"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>"							
Thu Apr 28 21:00:37 +0000 2016	725791853568790528	Student News: Leadership conference set at Governor Livingston H.S. https://t.co/qzThVmsyU8 via @MyCentralJersey	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							MyCentralJersey
Wed Apr 27 22:30:16 +0000 2016	725452029171253248	Lance Drug Abuse Action Plan Advances  https://t.co/59Eim5FwSx	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Tue Apr 26 18:39:42 +0000 2016	725031615278256130	What an honor to have helped secure &amp; present Michael Ulaky with the service medals he earned during the Korean War. https://t.co/SUXvKrW91s	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"				http://pbs.twimg.com/media/Cg_UaY1WgAAXRvr.jpg			
Tue Apr 26 15:59:52 +0000 2016	724991393878425600	Great visit with Lynn Hughes’ fourth grade class at High Bridge Elementary School.  What a smart &amp; wonderful class! https://t.co/eD4YTgyp8d	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"				http://pbs.twimg.com/media/Cg-v1M7W0AEnMNN.jpg			
Tue Apr 26 15:51:28 +0000 2016	724989279471042560	I presented a flag flown over the US Capitol to the Mountainside Library in celebration of National Library Week. https://t.co/j4VV7nRCaU	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"				http://pbs.twimg.com/media/Cg-t6IMWgAERDh5.jpg			
Mon Apr 25 14:20:38 +0000 2016	724604033055502338	Lance awards Mine Hill Mayor’s family with WWII medals https://t.co/edOjNGC5Ze	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"							
Mon Apr 25 14:18:31 +0000 2016	724603501200986113	Sept. 11 suit on behalf of Budd Lake woman and others may depend on secret pages https://t.co/b8eAp5o7Cf	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"							
Mon Apr 25 14:02:17 +0000 2016	724599416661913600	216 years ago today @librarycongress was established. Let’s celebrate &amp; make CRS reports available to the public. https://t.co/52Mhipuh0E	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							librarycongress
Fri Apr 22 02:26:18 +0000 2016	723337099840200704	Subcommittee approves Lance opioid, drug abuse bill https://t.co/oDw3sJ5iJ9	"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>"							
Wed Apr 20 15:10:49 +0000 2016	722804722588061697	Congratulations to the 2016 Congressional Art Contest winners Jabili Kandula, Sanjana Rao &amp; Breanna DeBarros. https://t.co/Yld6kDQLFC	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CgfrELWWsAAF5tH.jpg			
Wed Apr 20 15:01:21 +0000 2016	722802340688826369	Congressional Art Contest winners announced https://t.co/iAOlnnJLJF	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Apr 20 01:37:19 +0000 2016	722599996772773889	@ctmommy Yes — absolutely.  I will be saying more about this later in the week.  Stay tuned. — L.L.	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							ctmommy
Wed Apr 20 01:32:42 +0000 2016	722598835315453952	@ctmommy I have.	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							ctmommy
Mon Apr 18 16:34:25 +0000 2016	722100983485108224	NJ-07 Service Academy Fair set for May 21 in Branchburg https://t.co/cvBL65oayR	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Mon Apr 18 15:13:57 +0000 2016	722080736325562368	Special day with the Morris Family Sunday in Wharton. Presented family's overdue WWII medals &amp; attended Scout award. https://t.co/zy9IWQNjDE	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"				http://pbs.twimg.com/media/CgVYmo3W4AAhAia.jpg			
Mon Apr 18 09:48:58 +0000 2016	721998949461204994	U.S. House Moves On Border Security https://t.co/FdwVqkfPoL	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Fri Apr 15 19:06:40 +0000 2016	721052138118381571	Bridgewater Patch: Three Martinsville Scouts Earn Eagle Scout Honor https://t.co/PlfxOl1jyy	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Fri Apr 15 19:03:03 +0000 2016	721051224343252992	Lance, Arias commemorate Breast Cancer Patient Education Act https://t.co/baYzxm7wZS via @MyCentralJersey	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							MyCentralJersey
Fri Apr 15 15:27:52 +0000 2016	720997072439242752	Congressman Leonard Lance honors 1500th Scout https://t.co/x0Vcp1IQA4	"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>"							
Fri Apr 15 13:46:03 +0000 2016	720971451168370689	Congressman invites area students to May 7 leadership conference https://t.co/eWGuohDV9Q via @EchoesSentinel	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							EchoesSentinel
Fri Apr 15 13:38:21 +0000 2016	720969510828814336	My recent visit to Martinsville marks my honoring more than 1,500 young men achieving the Eagle rank. #Scouting https://t.co/qpIkNwLIMx	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CgFl8x9XIAE6OSg.jpg			
Thu Apr 14 18:41:30 +0000 2016	720683413485842437	Thanks to Lance for help with POW/MIA flag bill | Letter https://t.co/lszlxKFRE3	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Apr 13 12:39:59 +0000 2016	720230047903309824	My constituents services team working hard yesterday providing assistance to more than 50 veterans with V.A. claims. https://t.co/fJC9QnlWVS	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"				http://pbs.twimg.com/media/Cf7FaZVWwAAaaYL.jpg			
Thu Apr 07 15:08:37 +0000 2016	718093126389338112	I have serious concerns about the new fiduciary rules issued by the U.S. Dept. of Labor. Read my full statement. https://t.co/vsbAznwaXb	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Wed Apr 06 19:29:39 +0000 2016	717796427800453120	Thank you Kenilworth’s Lisa Bibbo &amp; her son Michael for supporting my bill to help those afflicted with Lymphedema. https://t.co/uLSAwQchCC	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CfYgDETW8AAha1k.jpg			
Tue Apr 05 21:58:06 +0000 2016	717471400236294145	And we're off....my 38th in-person town hall meeting has started tonight in Green Brook.  Great crowd as always! https://t.co/M2kcmq45Z4	"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>"				http://pbs.twimg.com/media/CfT4b8JXIAA4BJP.jpg			
Tue Apr 05 18:24:15 +0000 2016	717417583176261632	Thank you @Curemonos founder Dora Arias for joining me in commemorating the new Breast Cancer Patient Education law. https://t.co/Gc0Y9nRLMK	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CfTHfaDWEAA3-05.jpg			Curemonos
Tue Apr 05 18:02:08 +0000 2016	717412018253336576	Lance, Dold lament reports of Obama administration granting Iran access to U.S. financial markets https://t.co/vRsY0GNNy7	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Tue Apr 05 16:10:21 +0000 2016	717383886339186688	Great tour of the new Memorial Sloan Kettering Cancer Center in Basking Ridge. https://t.co/Ol9yFiX1Ha	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CfSo1_fWAAATjjE.jpg			
Tue Apr 05 11:27:17 +0000 2016	717312649806094336	Lance comes to N.J. to promote mental health care bill https://t.co/IXsGQ7m3me	"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>"							
Fri Apr 01 17:46:03 +0000 2016	715958420071952384	Lots of great artwork has been submitted for this year's Congressional Art Contest. Submissions are due today! https://t.co/CowLjxKLBz	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"				http://pbs.twimg.com/media/Ce-YY7hW4AAKA-Z.jpg			
Fri Apr 01 16:56:39 +0000 2016	715945986649141249	Lance Westfield Office Hosting V.A. Claims Staff | Congressman Leonard Lance https://t.co/eQbF8Av55W	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Fri Apr 01 16:56:19 +0000 2016	715945904390463488	Lance: Deny Iran Access to the Dollar and the U.S. Financial System | Congressman Leonard Lance https://t.co/I7rqExulT8	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"							
Wed Mar 30 19:47:10 +0000 2016	715264122951188480	Great discussion with constituents &amp; elected officials in Peapack-Gladstone last evening. https://t.co/5xFlBffaFj https://t.co/EWsR4Yjnyu	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"				http://pbs.twimg.com/media/Ce0g6-9WwAQz3lc.jpg			
Wed Mar 30 16:22:25 +0000 2016	715212595792388096	I want to thank the Bernardsville Rotary for hosting me this morning. Great turnout and questions from the audience. https://t.co/MkjLjfi38D	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"				http://pbs.twimg.com/media/CezyEP5WIAA2kaF.jpg			
Wed Mar 30 15:40:49 +0000 2016	715202126440493056	Lance Town Hall in Green Brook Set For April 5  https://t.co/PvOEJhV1Qy	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Mar 30 15:40:18 +0000 2016	715201995867570177	What Congressman Lance did that impressed N.J. students https://t.co/FVmuzD77Ff	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Sun Mar 27 13:06:39 +0000 2016	714076166446034946	Heidi and I wish you and your family a blessed Easter. https://t.co/jXnJQ6lkLl	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"				http://pbs.twimg.com/media/CejofVdWwAEFt4r.jpg			
Tue Mar 22 11:50:16 +0000 2016	712245006048878592	Heidi and I send our thoughts &amp; prayers to the victims and families of the deadly terrorist attack in Brussels.  #PrayForBelgium	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							
Tue Mar 15 20:00:15 +0000 2016	709831596199821312	Healthcare Leadership Council honors Lance https://t.co/t1ZdowzMEy	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Tue Mar 15 19:59:57 +0000 2016	709831522547851268	Bridgewater Patch: Hamilton Students Learn About Government https://t.co/e0pEXlXa2z	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Tue Mar 15 19:59:27 +0000 2016	709831395309449216	Summit Patch: Summit Students Talk Government with Congressman Lance https://t.co/7m1L5Lc0ZN	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Tue Mar 15 19:58:07 +0000 2016	709831059966464004	Visual Arts Center in Summit to honor Congressman Lance and founder of hip hop band Roots  https://t.co/dGAizvQ9YF	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Tue Mar 15 19:56:48 +0000 2016	709830727337189378	Rep. Lance receives Spirit of Enterprise Award for his pro-growth, pro-jobs votes in 2015. https://t.co/crnhGrYs4h https://t.co/vzSGSEvKoX	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CdnTSR1WwAQNpcd.jpg			
Thu Mar 10 21:45:58 +0000 2016	708046260855558145	Thanks for visiting. I am glad to hear staff took good care of you &amp; your family in my absence. — L.L.  https://t.co/qbRLWciEnr	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"	MrsNoelPburg	http://pbs.twimg.com/media/CdNREhQVIAAMrc2.jpg	7.07998710463e+17				
Thu Mar 10 13:42:39 +0000 2016	707924632008073216	Read Across America is Celebrated at Mary Kay McMillin with Full Slate of Guests  https://t.co/E3IWyWWQfJ	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Thu Mar 10 13:42:12 +0000 2016	707924520498126849	Congress Should Pass the Equal Access to Congressional Research Service Reports Act https://t.co/lrQcsmbp3L	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Mar 09 16:20:47 +0000 2016	707602039929446400	Congrats to @sgodevs Margaret Mitchell for being named one of the top ten @nshss Claes Nobel Educators of the Year. https://t.co/7GVO85stVN	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CdHoTl4WoAUeKrk.jpg			sgodevs
Sun Mar 06 17:57:34 +0000 2016	706539230575661056	A woman of style and grace, Mrs. Reagan’s place in the history of the United States will endure. https://t.co/asVKMCzU4C	"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>"							
Fri Mar 04 15:25:55 +0000 2016	705776293569273857	Proud to join @RepDonaldPayne in designating March 2016 as National Colorectal Cancer Awareness Month https://t.co/S9WKwu1XIM	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							RepDonaldPayne
Fri Mar 04 15:23:27 +0000 2016	705775673730793473	Lance Touts New Mental Health Bill - News - TAPinto https://t.co/m9nVv5l7iS	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"							
Thu Mar 03 14:09:03 +0000 2016	705394560122425344	Thank you Verizon for the tour &amp; hosting a town hall meeting with employees. Great work being done in Basking Ridge. https://t.co/OH2ITbAHvY	"<a href=""http://www.apple.com/"" rel=""nofollow"">OS X</a>"				http://pbs.twimg.com/media/CcoQnW4WoAAqmJQ.jpg			
