created_at	id	text	source	quote_from	quote_id	pic_url	retweet_id	reply_id	user_mention0	retweeted_from
Wed Apr 13 13:19:50 +0000 2016	720240075607379969	RT @MichaelKTorrey: Thanks to @RodneyDavis and @RepJeffDenham and colleagues for supporting #cropinsurance #CIRBontheHill with @CIRBdc http…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					720234123990863872		MichaelKTorrey
Fri Apr 08 03:34:14 +0000 2016	718280765923045377	Great night shooting hoops for a great cause. Time to fix the Red Shield pool so south Modesto families can use it! https://t.co/57STtH4JTJ	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"				http://pbs.twimg.com/media/CffYibiWcAEbUlO.jpg			
Wed Apr 06 20:47:35 +0000 2016	717816040793772032	RT @RCPIB: With congressman Jeff Denham at kick off for veteran hiring event #AdvancingHR #SHRM #hireavet https://t.co/SJ0QQ8kneZ	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CfXwD1xUIAAkxHu.jpg	717743666081562625		RCPIB
Wed Apr 06 20:47:20 +0000 2016	717815980471291905	RT @RCPIB: @SHRMLobbystLisa @RepJeffDenham @SHRMCalif @SHRMATeam Amazing event Jeff Denham was great and the veteran hiring event is going…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					717793832952209409		RCPIB
Wed Apr 06 12:58:11 +0000 2016	717697913414135808	"RT @SalvationArmySF: Salvation Army #Modesto hosts charity basketball event feat.@RepJeffDenham to save Swimming Pool (via @GoodDaySac) 
ht…"	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					717471901518401536		SalvationArmySF
Fri Apr 01 18:05:24 +0000 2016	715963290090938371	@TallBrandon209 Hi Brandon, did you submit the tours form online? https://t.co/ThT08KFIiP You can also call my DC office at 202-225-4540.	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							tallbrandon209
Tue Mar 29 02:04:12 +0000 2016	714634231658491905	RT @SpeakerRyan: I want to express my deep gratitude, on behalf of the whole House, to the men &amp; women in uniform who keep us safe. https:/…	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"					714631400142536705		SpeakerRyan
Mon Mar 28 21:19:21 +0000 2016	714562544619405312	"RT @jaketapper: US Capitol Hill police: woman innocent bystander only has ""minor injuries"". No reason to believe this was more than individ…"	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"					714555378650845184		jaketapper
Mon Mar 28 19:12:29 +0000 2016	714530617124327426	Very thankful for the U.S. @CapitolPolice today and every day.	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							CapitolPolice
Mon Mar 28 19:11:03 +0000 2016	714530257244712960	U.S. Capitol in lockdown. My D.C. staff is accounted for. Please try Modesto office at 209-579-5458 if you have any problems with DC phones.	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Fri Mar 25 12:00:11 +0000 2016	713334661703974912	RT @protectmyMA: Thank you @RepJeffDenham for supporting #MedicareAdvantage seniors in #California! #Voices4MA https://t.co/JCjPr7N9Pp	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CeXzqOOWQAAXaci.jpg	713244023008411649		protectmyMA
Thu Mar 24 14:11:42 +0000 2016	713005374551560193	Good luck to Manteca's @buffsbball team as they contend for the CIF State Division III championship this afternoon! Go Buffaloes! @CoachLew2	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							buffsbball
Thu Mar 24 13:23:28 +0000 2016	712993233589112832	RT @ALZIMPACT: Thank you @RepJeffDenham for cosponsoring the HOPE for Alzheimer's Act! #ENDALZ	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					712992302621454338		ALZIMPACT
Tue Mar 22 20:13:51 +0000 2016	712371735539089408	The #CADrought is debilitating to #CA10 jobs, economy &amp; community - we need water solutions now #WorldWaterDay https://t.co/GKeuvyNIaE	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CeLaUYuXEAY-VHt.jpg			
Tue Mar 22 12:08:55 +0000 2016	712249696992010240	RT @CBSThisMorning: U.S. officials do believe Americans have been injured in these attacks. -- @MargBrennan on #Brussels	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					712249473829900288		CBSThisMorning
Tue Mar 22 12:07:55 +0000 2016	712249446248136705	Praying as we receive more news from #Brussels https://t.co/Y8ds1MHmql	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Mon Mar 21 20:09:48 +0000 2016	712008326087897088	RT @CHPTracy: Congratulations to Sgt. Cynthia Segundo for being voted Officer of the year for the @CHPTracy @CHP_HQ @CHP_Valley https://t.c…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					712006362000064512		CHPTracy
Mon Mar 21 17:49:05 +0000 2016	711972917194706945	Great to be w/ Central Catholic student Adrian Barraza's friends&amp;family Friday celebrating his @WestPoint_USMA appt https://t.co/5yxBYgvCqP	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CeFvmE_UsAAtD-l.jpg			WestPoint_USMA
Mon Mar 21 17:15:08 +0000 2016	711964372332113920	@MommyReview Would you mind DMing me your phone or email so my staff can get in touch with you?	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							MommyReview
Mon Mar 21 17:08:20 +0000 2016	711962661001498624	@MommyReview If you were at that address, did you ring the buzzer in the lobby?	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							MommyReview
Mon Mar 21 17:08:03 +0000 2016	711962587324391424	@MommyReview Hi Randi, can you confirm the address you visited? My staff have been in the office since 8 (4701 Sisk Road, Suite 202).	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							MommyReview
Mon Mar 21 13:20:53 +0000 2016	711905419938177028	RT @stan_state: . @RepJeffDenham recognizing President Sheley in Washington D.C. #stanstate https://t.co/7U88JNaTRm	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CdyBjFrWAAAI6ca.jpg	710585281427202048		stan_state
Mon Mar 21 13:17:40 +0000 2016	711904610651410432	"RT @GoRail: MT @Transport: @USATODAY on @RepJeffDenham's leg ""Pets on trains a hit for #Amtrak &amp; riders"" https://t.co/qNwD21qcRq https://t.…"	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					711177997794025472		GoRail
Thu Mar 17 16:10:40 +0000 2016	710498596928548865	.@bennyjohnson I see 2016 nominations have opened. Any list of cute Hill pets is incomplete without Lily. Just sayin https://t.co/DxYditxggf	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"				http://pbs.twimg.com/media/CdwytXPWIAA7UOv.jpg			bennyjohnson
Thu Mar 17 15:58:41 +0000 2016	710495581014249472	Anyone else pick Michigan State to win the big dance? #marchmadness #ncaa #bracket 🏀 https://t.co/lfYM83yLoN	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"				http://pbs.twimg.com/media/Cdwv9zyW8AEHvUr.jpg			
Wed Mar 16 15:48:39 +0000 2016	710130667972071425	RT @TheSFIA: .@RepJeffDenham and @transition57 enjoying the weather at #SFIANHTF16 #PassThePHITAct https://t.co/B2g6GbQrC9	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/Cdrjk0mUUAA0-ky.jpg	710130173098725377		TheSFIA
Tue Mar 15 20:45:49 +0000 2016	709843063514988544	Happy #NationalAgDay! Thank you #CA10 farmers for your dedication &amp; work - I'm proud to represent our ag community. https://t.co/8YaoLnkRgh	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CdnegUQWwAEh28-.png			
Tue Mar 15 15:19:40 +0000 2016	709760987986006016	RT @scottyboy22: Thank you @RepJeffDenham You always listen to the voices of CA principals; we are here to support you too!#naespnlc https:…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					709759069599494146		scottyboy22
Mon Mar 14 20:30:55 +0000 2016	709476928399523840	Heading out now, thanks for the tweets and discussion. First time live-tweeting video! Thx @kupajo322 #denhamtweets	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							kupajo322
Mon Mar 14 20:29:37 +0000 2016	709476598311944193	Just watched - heading to the floor to let my friend Kevin know he makes a great weatherman #denhamtweets #CArain https://t.co/byedOoRl0V	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	MikePLong	http://pbs.twimg.com/media/CdSGmccW0AAXr-h.jpg	7.08339036776e+17				
Mon Mar 14 20:20:26 +0000 2016	709474290312355840	.@pwalnuts1156 Check out my latest op-ed in the @modbee for more on guns #2a #denhamtweets https://t.co/2Ur99LfuwI	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							pwalnuts1156
Mon Mar 14 20:16:52 +0000 2016	709473392961961986	.@pwalnuts1156 Second Amendment definitely applies. Looking forward to discussing @ the NRA event in Modesto on Saturday night #denhamtweets	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							pwalnuts1156
Mon Mar 14 20:15:44 +0000 2016	709473105278857217	@kupajo322 Hi Taurus, thanks for the question #denhamtweets https://t.co/JrJEH4s0qR	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"				http://pbs.twimg.com/ext_tw_video_thumb/709472934998515712/pu/img/ki7abj-jmo2GpJ2K.jpg			kupajo322
Mon Mar 14 20:10:49 +0000 2016	709471868936392704	Talked to a lot of local teachers about school nutrition. Glad to see kids are eating local fruits and vegetables #denhamtweets	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Mon Mar 14 20:08:35 +0000 2016	709471307679854592	.@willfleet Looking forward to tomorrow's results - the field should narrow #denhamtweets	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							willfleet
Mon Mar 14 20:08:04 +0000 2016	709471176788189184	Had a great last week at home visiting schools, celebrating National School Breakfast Week and having great discussions about water storage	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Mon Mar 14 20:06:53 +0000 2016	709470877973397504	Twitter townhall starting now! Send me your questions using #denhamtweets https://t.co/Xs9tRD8VSv	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"				http://pbs.twimg.com/media/CdiL_onUMAQMp9f.jpg			
Mon Mar 14 20:05:37 +0000 2016	709470561747996672	.@willfleet Hi Will, I will be supporting the Republican nominee #denhamtweets	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							willfleet
Mon Mar 14 19:58:24 +0000 2016	709468743978622976	Twitter townhall starting in just a few minutes - send me questions using @repjeffdenham and #denhamtweets	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							RepJeffDenham
Mon Mar 14 16:31:42 +0000 2016	709416727717810177	1 p.m. PT TODAY - tweet me your questions between now and then using @repjeffdenham and #denhamtweets! https://t.co/6MAPk88qOR	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CdhawTfWoAAF4-5.jpg			RepJeffDenham
Mon Mar 14 12:41:38 +0000 2016	709358828773613568	RT @LindaCrowNEA: @RepJeffDenham Thank You Jeff for Visiting our school. @LindaCrowNEA https://t.co/N02VDrJxAw	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CdXX0nuUsAAEzq3.jpg	708709884720582656		LindaCrowNEA
Tue Mar 08 21:44:28 +0000 2016	707321108559765504	Happy #InternationalWomenDay! Thank you to the millions of women who have shaped many more millions’ lives. #IWD2016 https://t.co/4F1H4fKYWJ	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CdDozM3UEAAkRLl.png			
Mon Mar 07 20:56:54 +0000 2016	706946752188911622	RT @GOPLeader: .@RepJeffDenham couldn’t have said it more clearly - time &amp; money has run out on #CAHSR &amp; Congress won’t bail it out https:/…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					706144233275715584		GOPLeader
Thu Mar 03 17:22:49 +0000 2016	705443323050385408	"RT @sarahdwire: The government spends $1.7 billion a year on 770,000 empty buildings, and @RepJeffDenham is fed up
https://t.co/1xGhhLaWVs"	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					705439246560137216		sarahdwire
Thu Mar 03 15:53:33 +0000 2016	705420859008225282	RT @RepMcSally: Thank you @DrBiden for honoring the #WASP at the #WomenVets reception. Did you know that they were recently kicked out of @…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					705152848884080640		RepMcSally
Thu Mar 03 15:15:02 +0000 2016	705411167213191168	RT @KathyTavoularis: Central Valley #CA @RepJeffDenham wants taxpayers to know what empty federal buildings are costing #cagop https://t.co…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					705410025980862465		KathyTavoularis
Wed Mar 02 20:11:16 +0000 2016	705123326218407938	Happy #ReadAcrossAmerica Day! Celebrate w/ your favorite book &amp; help share the joy of reading - literacy is vital to our children's success	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Thu Feb 25 21:42:20 +0000 2016	702971917318410245	Confirmed: Senate #water bill would do nothing to help Californians suffering from #drought this year. WATCH: https://t.co/4CJ6XKaqG0	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Thu Feb 25 21:28:33 +0000 2016	702968447978831878	RT @RepCohen: Pleased @Amtrak made #PetsOnTrains pilot program permanent. @RepJeffDenham &amp; I introduced bipartisan Pets on Trains Act, now …	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					702951013003689985		RepCohen
Thu Feb 25 15:42:36 +0000 2016	702881387221807106	Submissions are in - time to vote in #CA10's 2016 art competition! https://t.co/weyYicZ4B3 Top 5 submissions will go to panel to pick winner	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Thu Feb 25 15:31:17 +0000 2016	702878538786054144	"RT @Transport: We are live and underway with @RepJeffDenham at our hearing on ""Reauthorization of DOT’s Pipeline Safety Program"" https://t.…"	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					702878451477434368		Transport
Tue Feb 23 19:09:10 +0000 2016	702208597816700929	Happy #FFAWeek! In California alone, the Future Farmers of America counts over 79,500 members representing 317 high schools.	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Mon Feb 22 22:16:23 +0000 2016	701893322562994177	RT @sacbee_news: California congressman @RepJeffDenham tries again to get U.S. to sell its surplus properties https://t.co/X0DSUy0Iu1 https…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					701893060444065792		sacbee_news
Fri Feb 19 15:45:47 +0000 2016	700707861064609792	Without the billions in funding they need, the #CAHSR route change amounts to nothing more than wishful thinking https://t.co/RoXUgZzsPK	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Feb 17 19:12:18 +0000 2016	700035056962822144	Decades behind schedule, billions over budget: Cost of #CAHSR Central Valley leg projected to grow by $260 million https://t.co/2pT4La1dqX	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Feb 17 18:58:46 +0000 2016	700031653301895170	RT @TheSJCOE: Deadlines for Congressional art contests for HS students. @RepJeffDenham @RepMcNerney https://t.co/lRpQ8q1bt5	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					700025785256546304		TheSJCOE
Thu Feb 11 21:34:14 +0000 2016	697896451540709376	RT @PakEmbassyDC: Amb @JalilJilani : Pleased 2 meet @RepJeffDenham contributions of vibrant Pak-American community in CA applauded https://…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					697892677614968833		PakEmbassyDC
Tue Feb 09 22:19:07 +0000 2016	697182967878324225	RT @RiponAdvance: California @RepJeffDenham introduces bipartisan bill to reduce underused federal properties: https://t.co/43H6z0tYjg	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					697160664045985792		RiponAdvance
Tue Feb 09 16:05:50 +0000 2016	697089029695737856	Great to start the week at home. Visited a new sushi spot called Matsuyama last night in Tracy. https://t.co/OtcdIf63Qf	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CayOx0PVAAAcbfo.jpg			
Thu Feb 04 13:04:59 +0000 2016	695231578092486657	RT @GlenBerteau: At the Natl. Prayer Breakfast with @repjeffdenham . Great man , great event . Don't know who is… https://t.co/H794Qg7nqa	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					695223427637121024		GlenBerteau
Wed Jan 27 14:59:18 +0000 2016	692361243370352640	RT @GlenBerteau: Want to say thank you to my friend Congressman @RepJeffDenham for stopping by @TheHouseModesto yesterday. https://t.co/XLk…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					691830911789318145		GlenBerteau
Fri Jan 15 13:07:00 +0000 2016	687984325665656833	.@millerlawmd Agreed!	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							millerlawmd
Fri Jan 15 13:06:44 +0000 2016	687984258934272000	.@tiffbmiller Thank you for contacting me. Happy to lend support any way I can.	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							tiffbmiller
Wed Jan 13 03:57:38 +0000 2016	687121301312552960	My final reaction to tonight's #SOTU: https://t.co/SLzhMh8WV9	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Jan 13 03:25:43 +0000 2016	687113265705521152	RT @latimes: Watch Nikki Haley's response to Obama's #SOTU address: https://t.co/29wOqH0LQJ	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					687113218079244289		latimes
Wed Jan 13 03:11:34 +0000 2016	687109707673251840	Do you think the President's priorities, as outlined in his speech, resonate with your own? #SOTU #lastSOTU #ca10	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Jan 13 03:08:41 +0000 2016	687108978736775168	Nearing the end, still nothing on CA water. Discussed small biz &amp; economy, both largely influenced by CA ag, but no water solutions #SOTU	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Jan 13 02:52:53 +0000 2016	687105005564866560	Still hoping to hear @POTUS address our water crisis. CA water isn't just a CA problem, it hurts ag nationwide #SOTU https://t.co/c338qhklSz	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CYkWXJCUQAATQXE.png			POTUS
Wed Jan 13 02:49:11 +0000 2016	687104073888329728	@yobeav NY Times/CBS News poll	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							yobeav
Wed Jan 13 02:42:54 +0000 2016	687102492891574273	Is the President keeping us safe? The American people don't think so #SOTU #lastSOTU https://t.co/EEY47aXzH8	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CYkUE4gUwAAU-kp.png			
Wed Jan 13 02:41:12 +0000 2016	687102064388911104	American people have ranked terrorism as the issue that they’re most concerned about. Interested to hear how @POTUS will address #SOTU	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							POTUS
Wed Jan 13 02:35:41 +0000 2016	687100677131218945	The president shouldn't be picking winners and losers amongst green energy #SOTU #lastSOTU	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Jan 13 02:35:27 +0000 2016	687100617618276352	When we talk about climate change we have to also consider hydropower, the original green energy source #SOTU	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Jan 13 02:34:44 +0000 2016	687100437586165762	Can agree with @POTUS - let's cure cancer. For the families and loved ones we have lost. #SOTU	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							POTUS
Wed Jan 13 02:32:48 +0000 2016	687099948765196288	Obama says he wants to cut bureaucracy &amp;empower innovation, but he’s releasing 224 new energy rules &amp; regs this year https://t.co/wJXWHQt2Iu	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CYkRwzfUAAA0Hjc.png			
Wed Jan 13 02:27:43 +0000 2016	687098671075311616	President Obama says he wants to work together but uses executive orders to go around Congress &amp; will of the people #SOTU	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Jan 13 02:26:51 +0000 2016	687098454837981185	ACA isn't working: expansion has raised CA premiums, decreased quality of care &amp; limited service options #SOTU #lastSOTU	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Jan 13 02:26:32 +0000 2016	687098374529650689	Americans deserve a healthcare system that prioritizes patient care, not enrollment #'s. Affordable Care Act has failed #LastSOTU #ACA #SOTU	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Jan 13 02:23:57 +0000 2016	687097724467019776	College affordability continues to impact students in Valley &amp; nationwide – that’s why I voted to protect 529 college savings plans #SOTU	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Jan 13 02:19:51 +0000 2016	687096693242855424	Private sector, small biz &amp; entrepreneurs drive economy- more regulation &amp; govt involvement will not sustain success #SOTU	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Wed Jan 13 02:19:01 +0000 2016	687096481443110916	How do we give Americans economic security? #sotu #lastSOTU #economicgrowth https://t.co/jjIwYdU3hC	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CYkOm88UQAA88D7.png			
Wed Jan 13 02:17:04 +0000 2016	687095992894754816	Correcting oversight &amp; corruption in the VA should be 1 of @POTUS top priorities before leaving office. Our veterans deserve better #SOTU	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							POTUS
Tue Jan 12 22:41:20 +0000 2016	687041700385173504	Tonight's #SOTU will address a number of critical issues for our country. I'll be live-tweeting when I can - follow along here &amp; on Facebook	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Tue Jan 12 22:20:17 +0000 2016	687036402593304576	Just spoke with Trevor Carey on Power Talk 1360 to preview what I expect to hear - and not hear… https://t.co/wCiKxwbaPg	"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"							
Tue Jan 12 21:20:11 +0000 2016	687021278511906816	#CA10: Which do you most want @POTUS to address in his last State of the Union? #SOTU #lastSOTU	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							POTUS
Tue Jan 12 18:22:34 +0000 2016	686976578019028992	Our #WASPs deserve the same honor bestowed upon hundreds of thousands of their fellow servicemembers at #Arlington https://t.co/SdPeMwPbG8	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Mon Jan 11 19:56:51 +0000 2016	686637917456973824	#CA10: The deadline for the Congressional App Challenge has been extended to Thursday, Jan. 21, 2016 at 3:00 PM EST. https://t.co/kasiLPts2k	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Mon Jan 11 13:28:54 +0000 2016	686540285569069056	The President's last State of the Union speech is tomorrow night. What do you hope to hear from him? #sotu #LastSOTU	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Tue Jan 05 15:56:03 +0000 2016	684402991970021376	What do you think about the President's plans to restrict #gun access? Email me your reaction https://t.co/XRQmiHnA64	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Mon Jan 04 17:18:53 +0000 2016	684061447966601217	"RT @CraigCaplan: ""The House will be in order""-@RepJeffDenham presided over the House as it began 2nd session of the 114th Congress. https:/…"	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					684061366395731970		CraigCaplan
Fri Dec 25 12:11:11 +0000 2015	680360135861100544	Merry Christmas to all! https://t.co/YOJITzbtns	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CXEf8DPWYAA-LyM.png			
Fri Dec 25 12:10:40 +0000 2015	680360003677630464	@jessicaplautz Hi Pirate! #petsontrains https://t.co/Bs39cM2rYO	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CXEf0XzWAAAHVpB.jpg			jessicaplautz
Sun Dec 20 13:29:24 +0000 2015	678567879189635072	Congrats to the @CCFootball Raiders!! Fourth consecutive state bowl win!	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							CCFootball
Fri Dec 18 15:26:24 +0000 2015	677872546482487297	My Modesto staff is starting the morning bright and early helping out in the Modesto Gospel Mission kitchen https://t.co/WYIGCR3Y9o	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CWhJfRiXIAA--Gw.jpg			
Fri Dec 18 13:36:40 +0000 2015	677844932808318976	Here's the full text of the #omnibus bill being considered on the House floor today. How would you vote? https://t.co/9UEQxu6hew	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Tue Dec 15 12:47:50 +0000 2015	676745481893060608	.@ShabADFA @POTUS @sabramLA @BradSherman @DemandForAction I am a co-sponsor of H.Con.Res. 75 which does just that.	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							ShabADFA
Thu Dec 10 15:10:14 +0000 2015	674969379080159232	RT @TomPorterDC: Huge @IAVA THANKS to @RepJeffDenham for cosponsoring the #ZadrogaAct !! We have to help our #9/11 heroes and #renew911heal…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					674969068110225408		TomPorterDC
Thu Dec 10 12:53:55 +0000 2015	674935069908299777	RT @CSAC_Counties: Lots to like in the FAST Act. read more in the CSAC Blog https://t.co/aVG4K08B8S  @RepJeffDenham @SenatorBoxer @gracenap…	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					674694027694837760		CSAC_Counties
Mon Dec 07 19:53:34 +0000 2015	673953515987947522	Students: interested in submitting an app to the #CA10 Congressional App challenge? Deadline 12/15. Details: https://t.co/YnwrnT9Ipa	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							
Mon Dec 07 13:15:08 +0000 2015	673853247115931649	Today as we remember the lives lost at #PearlHarbor, we also reflect on the great American spirit raised in response https://t.co/lczwMeTmUx	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"				http://pbs.twimg.com/media/CVoB9RUUYAAT35Y.png			
Fri Dec 04 22:16:46 +0000 2015	672902389670805504	RT @LANow: Why the FBI just declared the San Bernardino shooting a terrorism probe https://t.co/FqL4AaaLlP	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"					672902027240857600		LANow
Fri Dec 04 22:16:20 +0000 2015	672902279700291584	.@POTUS signs our long-term #highwaybill into law - good news for Californians and the country https://t.co/aHn31nT0H1	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							POTUS
Fri Dec 04 21:45:14 +0000 2015	672894453431074817	@58isthenew40 @LukeRussert @Donna_West @Amtrak #PetsOnTrains applies to cats too	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"							58isthenew40
